                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                  1.109,                 2.2358,                  1.169,                0.70717,                0.82631,                0.94722,                0.78789,                0.83563,                 1.0659,                 1.0647,              0.0099856,              0.0099856,              0.0099856
                    147,                 1.0772,                 2.2317,                 1.1703,                0.66625,                0.73746,                0.89881,                0.65175,                 1.2436,                 1.4689,                 1.2661,              0.0099855,              0.0099855,              0.0099855
                    148,                 1.0619,                 2.2604,                 1.1614,                0.73652,                0.74616,                0.92684,                0.76965,                0.83667,                 1.1497,                 1.0744,              0.0099854,              0.0099854,              0.0099854
                    149,                 1.0365,                 2.1542,                  1.142,                0.67723,                0.79577,                0.92052,                0.78014,                0.77685,                 1.1309,                 1.0518,              0.0099853,              0.0099853,              0.0099853
                    150,                 1.0443,                 2.2203,                 1.1273,                0.57623,                0.86244,                0.92572,                 0.7729,                0.84679,                 1.1097,                 1.0751,              0.0099852,              0.0099852,              0.0099852
                    151,                 1.1166,                 2.3257,                 1.2007,                0.77204,                0.80658,                0.94328,                0.78797,                0.80225,                 1.0369,                   1.06,              0.0099851,              0.0099851,              0.0099851
                    152,                0.99321,                 2.2231,                   1.14,                0.79476,                0.87276,                0.95003,                 0.8218,                0.72112,                  1.053,                 1.0266,              0.0099851,              0.0099851,              0.0099851
                    153,                 1.0287,                 2.1408,                 1.1324,                 0.6822,                 0.8988,                0.96127,                0.77742,                0.92257,                 1.1169,                 1.1336,               0.009985,               0.009985,               0.009985
                    154,                  1.012,                 2.0161,                 1.1273,                 0.7329,                0.88136,                0.95846,                0.81603,                0.74226,                 1.0966,                 1.0281,              0.0099849,              0.0099849,              0.0099849
                    155,                  1.021,                 2.1858,                 1.1481,                0.80652,                0.81588,                0.95003,                0.80626,                0.76328,                 1.0018,                 1.0322,              0.0099848,              0.0099848,              0.0099848
                    156,                 1.1351,                 2.3781,                 1.1907,                0.72015,                0.84159,                0.96155,                0.81844,                 0.7341,                 1.1321,                 1.0169,              0.0099847,              0.0099847,              0.0099847
                    157,                  1.007,                 2.1772,                 1.1444,                0.66801,                0.64337,                0.77245,                0.61447,                 1.0488,                 1.9697,                 1.3424,              0.0099846,              0.0099846,              0.0099846
                    158,                 1.0109,                  2.083,                  1.147,                 0.6479,                0.25565,                0.42706,                 0.3287,                 1.4125,                 3.7453,                  1.984,              0.0099845,              0.0099845,              0.0099845
                    159,                 1.0507,                 2.3309,                 1.1765,                0.10064,                    0.5,                0.37911,                0.29169,                 1.4638,                 3.9184,                  2.041,              0.0099844,              0.0099844,              0.0099844
                    160,                0.97259,                  2.027,                 1.1163,                   0.56,                0.89549,                0.93949,                0.80612,                0.71265,                 1.0669,                 1.0118,              0.0099843,              0.0099843,              0.0099843
                    161,                0.99324,                  2.098,                 1.1239,                0.67198,                 0.9322,                0.97392,                0.83754,                0.71229,                0.88728,                 1.0033,              0.0099842,              0.0099842,              0.0099842
                    162,                 1.0622,                 2.2773,                 1.1626,                0.69097,                0.88535,                 0.9683,                0.77743,                0.86054,                0.99198,                 1.0842,              0.0099841,              0.0099841,              0.0099841
                    163,                 1.0697,                  2.269,                 1.1922,                0.70011,                0.91299,                0.97251,                0.80967,                0.80811,                0.89747,                 1.0532,               0.009984,               0.009984,               0.009984
                    164,                 1.0297,                   2.29,                 1.1529,                0.63931,                0.87646,                0.96689,                0.80655,                0.79933,                0.93723,                 1.0398,              0.0099839,              0.0099839,              0.0099839
                    165,                 1.0819,                 2.1453,                 1.1515,                0.60161,                0.87295,                0.94609,                0.76967,                0.90664,                 1.0123,                  1.086,              0.0099838,              0.0099838,              0.0099838
                    166,                 1.0114,                  1.939,                 1.0991,                0.67629,                 0.9039,                0.96268,                0.79486,                0.84856,                0.98663,                 1.0575,              0.0099837,              0.0099837,              0.0099837
                    167,                 1.1504,                 2.1995,                 1.1778,                0.72119,                0.80814,                0.95378,                0.69156,                 1.1037,                 1.1428,                  1.242,              0.0099836,              0.0099836,              0.0099836
                    168,                 1.1277,                 2.2573,                 1.1942,                0.59067,                0.89736,                0.95987,                0.73404,                 1.0301,                 1.2027,                 1.1729,              0.0099835,              0.0099835,              0.0099835
                    169,                  1.049,                 2.2066,                 1.1843,                0.70174,                0.83617,                0.96549,                0.81615,                 0.7357,                0.99311,                 1.0185,              0.0099834,              0.0099834,              0.0099834
                    170,                 1.0926,                 2.2247,                 1.1832,                0.73937,                0.77576,                0.94862,                 0.7171,                 1.0732,                 1.2102,                 1.2053,              0.0099833,              0.0099833,              0.0099833
                    171,                 1.0759,                 2.0936,                 1.1732,                0.79106,                 0.7944,                0.94933,                0.80697,                0.72781,                0.97023,                 1.0235,              0.0099832,              0.0099832,              0.0099832
                    172,                 1.0452,                 2.1327,                 1.1586,                0.60079,                0.87558,                0.94258,                0.80315,                0.75226,                 1.1439,                 1.0364,              0.0099831,              0.0099831,              0.0099831
                    173,                0.95173,                 1.9614,                 1.0848,                0.72343,                 0.7885,                0.92361,                0.73706,                0.93444,                  1.193,                 1.1462,               0.009983,               0.009983,               0.009983
                    174,                 1.0609,                  2.114,                 1.1646,                0.63823,                0.90653,                0.95284,                0.81519,                0.74021,                0.99617,                 1.0321,              0.0099829,              0.0099829,              0.0099829
                    175,                  1.036,                  2.039,                 1.1393,                 0.7574,                0.82706,                0.98235,                0.81856,                0.80217,                0.96775,                 1.0497,              0.0099828,              0.0099828,              0.0099828
                    176,                 1.0378,                 1.9738,                 1.1482,                0.71531,                0.91525,                0.98235,                 0.8523,                0.67736,                0.89382,                0.98027,              0.0099827,              0.0099827,              0.0099827
                    177,                 1.0638,                 2.0051,                 1.1314,                0.71245,                0.91525,                0.97814,                0.82399,                0.76394,                 0.9263,                 1.0277,              0.0099826,              0.0099826,              0.0099826
                    178,                0.98236,                 1.9028,                  1.133,                0.80363,                0.85593,                0.98235,                0.84825,                0.67034,                0.84071,                0.99023,              0.0099825,              0.0099825,              0.0099825
                    179,                0.96049,                 2.1568,                 1.1256,                0.81111,                0.85274,                0.98235,                0.86062,                0.65154,                0.84761,                0.98518,              0.0099824,              0.0099824,              0.0099824
                    180,                0.98689,                 1.9983,                  1.196,                0.76632,                0.87912,                0.98235,                0.85294,                0.67924,                0.92556,                 1.0039,              0.0099823,              0.0099823,              0.0099823
                    181,                0.93212,                 1.9033,                 1.1146,                0.71046,                0.94068,                0.97814,                0.83334,                0.69533,                0.89623,                 1.0025,              0.0099822,              0.0099822,              0.0099822
                    182,                 1.0683,                  2.148,                 1.1724,                0.13557,                0.36017,                0.31684,                0.22035,                 1.5108,                 4.4546,                 2.1039,              0.0099821,              0.0099821,              0.0099821
                    183,                0.97186,                 1.8113,                 1.1144,                0.09409,                0.32203,                0.25758,                0.19272,                 1.6658,                 4.4617,                 2.2595,               0.009982,               0.009982,               0.009982
                    184,                 1.0067,                 1.9991,                  1.137,                 0.0681,                0.34746,                0.25493,                0.18645,                 1.6457,                 4.3877,                 2.1593,              0.0099819,              0.0099819,              0.0099819
                    185,                 0.9211,                  1.755,                 1.0692,                0.07578,                0.30085,                0.23744,                0.17087,                 1.8047,                 4.6964,                 2.3861,              0.0099818,              0.0099818,              0.0099818
                    186,                 1.0053,                 1.8732,                 1.1485,                0.06566,                0.27966,                0.21643,                0.15562,                 1.8018,                 4.7246,                  2.402,              0.0099817,              0.0099817,              0.0099817
                    187,                0.95557,                  1.905,                 1.1281,                0.08037,                0.28814,                0.20569,                0.13504,                 1.9566,                 5.3193,                 2.5865,              0.0099816,              0.0099816,              0.0099816
                    188,                 1.0204,                 2.0452,                 1.1489,                0.09015,                0.25847,                0.19133,                0.14323,                 1.9115,                 5.2334,                 2.5731,              0.0099815,              0.0099815,              0.0099815
                    189,                0.99148,                 1.9548,                 1.1184,                0.09547,                0.37288,                0.27787,                0.20376,                 1.7309,                 4.6937,                 2.2731,              0.0099814,              0.0099814,              0.0099814
                    190,                 1.0865,                 2.1214,                 1.1908,                0.11085,                0.37712,                0.29739,                0.22141,                 1.5426,                 4.4926,                 2.0809,              0.0099813,              0.0099813,              0.0099813
                    191,                 1.0249,                 1.8772,                 1.1461,                0.14132,                0.48729,                0.41252,                 0.3029,                 1.4466,                 3.9985,                 1.8834,              0.0099812,              0.0099812,              0.0099812
                    192,                 1.0241,                 1.9449,                 1.1355,                0.19835,                0.62712,                0.54639,                0.42332,                 1.1571,                 3.6286,                 1.6043,              0.0099811,              0.0099811,              0.0099811
                    193,                0.95686,                 1.9923,                 1.1339,                0.14234,                0.55932,                0.46915,                0.38921,                 1.1275,                 3.8135,                 1.6483,               0.009981,               0.009981,               0.009981
                    194,                 1.0002,                 1.9476,                 1.1695,                0.70309,                0.37288,                 0.5938,                 0.4561,                 1.1543,                 3.2613,                 1.6122,              0.0099809,              0.0099809,              0.0099809
                    195,                 1.1116,                 2.0453,                 1.1743,                0.16351,                0.64831,                0.55905,                0.43814,                 1.1036,                  3.431,                 1.5731,              0.0099808,              0.0099808,              0.0099808
                    196,                 1.0017,                 1.9036,                 1.1363,                0.70534,                0.38159,                0.64003,                 0.4934,                 1.1501,                 2.9189,                  1.549,              0.0099807,              0.0099807,              0.0099807
                    197,                 1.0755,                 2.1525,                  1.161,                0.72451,                0.40103,                0.66197,                0.49657,                 1.0972,                 2.9991,                 1.5116,              0.0099806,              0.0099806,              0.0099806
                    198,                0.95318,                  1.854,                 1.1335,                0.70794,                0.51695,                 0.7525,                0.59192,                 1.0832,                 2.6831,                  1.449,              0.0099805,              0.0099805,              0.0099805
                    199,                0.94159,                 1.8381,                 1.0776,                0.14811,                0.59322,                0.52435,                0.37042,                 1.2678,                 3.5842,                 1.7354,              0.0099804,              0.0099804,              0.0099804
                    200,                 1.0033,                 2.0152,                  1.147,                0.16362,                0.61017,                0.52623,                0.39377,                 1.2116,                 3.6027,                 1.6671,              0.0099803,              0.0099803,              0.0099803
                    201,                 1.0072,                 1.8429,                 1.1564,                0.17819,                0.69492,                0.58542,                0.44305,                 1.0774,                 3.3513,                 1.5134,              0.0099802,              0.0099802,              0.0099802
                    202,                0.97758,                 1.9717,                 1.1531,                0.66711,                0.61248,                0.82334,                0.66818,                0.92567,                 1.9581,                 1.1711,              0.0099801,              0.0099801,              0.0099801
                    203,                0.94971,                 1.8544,                 1.1116,                0.17598,                0.63559,                0.56742,                0.43041,                 1.1771,                 3.4038,                 1.5642,                0.00998,                0.00998,                0.00998
                    204,                0.92431,                 1.7334,                 1.0742,                0.67645,                0.82188,                0.93633,                0.73362,                  0.921,                    1.1,                 1.1213,              0.0099799,              0.0099799,              0.0099799
                    205,                 1.0554,                  1.861,                 1.1423,                0.70273,                0.73156,                0.90576,                0.75217,                0.85447,                 1.4027,                 1.1198,              0.0099798,              0.0099798,              0.0099798
                    206,                 1.0733,                 1.7581,                 1.1074,                0.70651,                0.50847,                0.76803,                0.54609,                 1.2759,                 2.4261,                 1.4522,              0.0099797,              0.0099797,              0.0099797
                    207,                0.93606,                 1.6341,                 1.0676,                0.17587,                0.61864,                0.53706,                0.33586,                 1.5079,                 3.6142,                 1.8477,              0.0099796,              0.0099796,              0.0099796
                    208,                 1.0563,                 2.1665,                 1.1552,                0.20082,                0.65678,                 0.5628,                0.37622,                  1.413,                 3.5182,                 1.7448,              0.0099795,              0.0099795,              0.0099795
                    209,                 1.0256,                 1.9558,                 1.1232,                0.18392,                0.78814,                 0.6868,                0.49452,                 1.2593,                 2.9732,                 1.5535,              0.0099794,              0.0099794,              0.0099794
                    210,                0.98738,                 1.9275,                 1.1438,                0.61282,                0.83898,                0.92248,                0.76369,                0.85466,                 1.3081,                 1.1154,              0.0099793,              0.0099793,              0.0099793
                    211,                 0.9536,                 1.8282,                 1.1331,                0.75387,                0.85593,                0.97251,                0.78506,                0.89489,                0.87588,                 1.1086,              0.0099792,              0.0099792,              0.0099792
                    212,                0.90046,                 1.7306,                 1.0743,                0.78189,                0.89831,                0.98657,                0.82717,                0.76693,                0.83713,                 1.0302,              0.0099791,              0.0099791,              0.0099791
                    213,                  1.088,                 1.9291,                 1.1298,                0.72823,                0.85484,                0.96549,                0.83116,                0.71571,                0.83715,                 1.0062,               0.009979,               0.009979,               0.009979
                    214,                 1.0269,                  1.795,                 1.1353,                  0.723,                0.85651,                 0.9697,                0.81989,                0.75326,                0.80802,                 1.0188,              0.0099789,              0.0099789,              0.0099789
                    215,                0.98038,                 1.8129,                 1.1228,                0.79987,                0.83516,                0.98235,                0.85917,                0.67431,                0.76722,                0.97517,              0.0099788,              0.0099788,              0.0099788
                    216,                0.88389,                 1.6327,                 1.0394,                0.77679,                0.85969,                0.98235,                0.86586,                0.63833,                0.76642,                0.97277,              0.0099787,              0.0099787,              0.0099787
                    217,                0.94636,                 1.7772,                 1.0998,                0.74618,                0.88974,                0.97181,                 0.8115,                0.78652,                 0.8145,                 1.0328,              0.0099786,              0.0099786,              0.0099786
                    218,                 1.0044,                  1.901,                 1.1233,                0.76121,                0.90556,                0.98095,                0.83887,                 0.7243,                0.74685,                 1.0083,              0.0099785,              0.0099785,              0.0099785
                    219,                0.92778,                 1.8214,                 1.0982,                0.74657,                0.95544,                0.98657,                0.86577,                0.64634,                0.69834,                 0.9739,              0.0099784,              0.0099784,              0.0099784
                    220,                0.94153,                 1.8044,                 1.1004,                0.76719,                0.94068,                0.97814,                0.85172,                0.69071,                0.69996,                0.98075,              0.0099783,              0.0099783,              0.0099783
                    221,                 1.0418,                 2.0674,                 1.1812,                0.78897,                0.90515,                0.97392,                0.82014,                0.76955,                0.75859,                  1.017,              0.0099782,              0.0099782,              0.0099782
                    222,                0.99453,                 1.8491,                 1.1472,                0.83477,                0.88186,                0.97673,                0.84938,                0.69208,                0.69547,                0.97789,              0.0099781,              0.0099781,              0.0099781
                    223,                 1.0265,                  1.862,                 1.1386,                 0.8092,                0.88439,                0.97673,                 0.8519,                0.66038,                0.71954,                0.96879,               0.009978,               0.009978,               0.009978
                    224,                 1.0088,                 1.7085,                 1.1458,                 0.7949,                0.85415,                0.97392,                 0.8521,                0.67513,                0.80233,                0.98819,              0.0099779,              0.0099779,              0.0099779
                    225,                 1.0417,                 1.9517,                 1.1641,                0.80748,                0.89831,                0.97392,                0.82025,                0.78817,                0.76309,                 1.0244,              0.0099778,              0.0099778,              0.0099778
                    226,                 0.9009,                 1.7226,                 1.0874,                0.64931,                0.69787,                0.91313,                 0.7499,                0.85697,                 1.5649,                 1.1283,              0.0099777,              0.0099777,              0.0099777
                    227,                 1.0206,                 1.9022,                 1.1194,                0.63339,                 0.9083,                0.96829,                0.78616,                0.86003,                0.92809,                 1.0796,              0.0099776,              0.0099776,              0.0099776
                    228,                0.94163,                 1.6279,                 1.0854,                0.84047,                0.86214,                0.97814,                0.83242,                0.72095,                0.69373,                 1.0002,              0.0099775,              0.0099775,              0.0099775
                    229,                 1.0461,                 2.0408,                 1.2055,                 0.6307,                0.83898,                0.93807,                  0.791,                0.78648,                 1.1851,                 1.0552,              0.0099774,              0.0099774,              0.0099774
                    230,                0.92663,                 1.6997,                  1.112,                0.63933,                0.95074,                0.98235,                0.84831,                 0.6917,                0.74659,                 1.0122,              0.0099773,              0.0099773,              0.0099773
                    231,                0.94252,                 1.8119,                 1.1589,                0.82036,                0.81266,                0.97392,                0.80555,                 0.7953,                0.81624,                 1.0818,              0.0099772,              0.0099772,              0.0099772
                    232,                0.98805,                 1.8308,                 1.1326,                0.86583,                0.81341,                0.97673,                0.82079,                0.76126,                0.75576,                 1.0417,              0.0099771,              0.0099771,              0.0099771
                    233,                0.97017,                 1.8244,                 1.1286,                 0.7429,                0.92985,                0.98235,                0.85802,                0.66905,                0.68037,                0.99094,               0.009977,               0.009977,               0.009977
                    234,                0.94318,                 1.7087,                 1.0918,                0.72849,                0.95038,                0.97814,                0.84241,                0.71126,                0.73768,                 1.0094,              0.0099769,              0.0099769,              0.0099769
                    235,                0.92928,                 1.6322,                 1.0576,                0.81312,                0.90678,                 0.9697,                0.85822,                0.64743,                0.69228,                 0.9781,              0.0099768,              0.0099768,              0.0099768
                    236,                 1.0074,                 1.7896,                 1.1293,                0.86007,                0.82203,                 0.9697,                0.81362,                0.77794,                0.85548,                 1.0453,              0.0099767,              0.0099767,              0.0099767
                    237,                0.99891,                 1.8675,                 1.1289,                0.82119,                0.86315,                 0.9697,                0.84006,                 0.6734,                0.78255,                0.98561,              0.0099766,              0.0099766,              0.0099766
                    238,                0.93019,                 1.6466,                 1.1217,                0.68964,                0.88371,                0.96549,                0.79791,                0.81977,                0.89826,                 1.0583,              0.0099765,              0.0099765,              0.0099765
                    239,                0.90658,                 1.6254,                 1.0879,                0.80016,                0.92299,                0.97392,                0.85046,                0.68919,                0.75412,                0.98674,              0.0099764,              0.0099764,              0.0099764
                    240,                0.93721,                 1.6871,                 1.0855,                0.85791,                0.87288,                0.97673,                0.85471,                0.70234,                0.74869,                0.99129,              0.0099763,              0.0099763,              0.0099763
                    241,                0.92963,                 1.7396,                 1.1151,                0.90303,                0.85593,                0.97392,                0.86309,                0.63513,                0.69267,                0.96935,              0.0099762,              0.0099762,              0.0099762
                    242,                0.98183,                 1.7064,                 1.1248,                0.83085,                0.89654,                0.97392,                 0.8683,                0.59838,                0.68231,                0.94559,              0.0099761,              0.0099761,              0.0099761
                    243,                0.95229,                 1.6827,                 1.1175,                0.74815,                0.92074,                0.97814,                0.79518,                0.88042,                0.77526,                 1.0785,               0.009976,               0.009976,               0.009976
                    244,                0.89635,                 1.6572,                 1.1165,                0.73416,                 0.9322,                0.97392,                  0.862,                0.64748,                0.74994,                0.96906,              0.0099759,              0.0099759,              0.0099759
                    245,                0.97818,                 1.6972,                 1.0929,                0.74851,                 0.9287,                0.97392,                0.84178,                0.72937,                0.75602,                0.99415,              0.0099758,              0.0099758,              0.0099758
                    246,                0.88438,                 1.6138,                 1.0813,                0.80168,                0.89118,                0.97814,                 0.8573,                0.66356,                 0.7082,                0.96804,              0.0099757,              0.0099757,              0.0099757
                    247,                0.93494,                  1.787,                 1.1235,                0.76036,                0.88136,                0.96549,                0.84719,                0.65191,                0.74935,                0.96892,              0.0099756,              0.0099756,              0.0099756
                    248,                 1.0003,                 1.8322,                 1.1065,                0.76807,                0.85627,                 0.9697,                0.83607,                0.69611,                0.76699,                0.98639,              0.0099755,              0.0099755,              0.0099755
                    249,                0.97999,                  1.736,                 1.1409,                0.78448,                0.89831,                0.96549,                0.84091,                0.66794,                0.73589,                0.97465,              0.0099754,              0.0099754,              0.0099754
                    250,                0.96058,                  1.726,                 1.0955,                0.84254,                0.90678,                 0.9697,                0.83777,                0.70884,                 0.6914,                0.99065,              0.0099753,              0.0099753,              0.0099753
                    251,                0.91373,                 1.6104,                   1.09,                0.84703,                0.88158,                0.97392,                0.85906,                0.64914,                0.68414,                0.97067,              0.0099753,              0.0099753,              0.0099753
                    252,                0.88574,                 1.6094,                 1.0745,                0.74575,                 0.9444,                0.97392,                0.86441,                0.62131,                0.68344,                0.97125,              0.0099752,              0.0099752,              0.0099752
                    253,                0.91701,                 1.6708,                 1.1025,                0.86738,                0.86586,                0.97392,                0.82893,                0.74256,                0.72075,                 1.0244,              0.0099751,              0.0099751,              0.0099751
                    254,                0.92308,                 1.7486,                 1.1104,                0.83658,                0.91637,                 0.9683,                0.85387,                0.63185,                0.64495,                0.97193,               0.009975,               0.009975,               0.009975
                    255,                0.91743,                 1.6684,                  1.119,                0.73339,                0.93571,                0.97392,                0.79687,                0.80246,                0.73731,                 1.0624,              0.0099749,              0.0099749,              0.0099749
                    256,                0.84318,                  1.459,                  1.039,                 0.8143,                0.91408,                0.97392,                0.81004,                0.77078,                 0.6981,                  1.046,              0.0099748,              0.0099748,              0.0099748
                    257,                  1.009,                 1.8766,                 1.1254,                0.86718,                0.91764,                0.97392,                0.85959,                0.62406,                0.64579,                 0.9698,              0.0099747,              0.0099747,              0.0099747
                    258,                0.90514,                  1.734,                 1.0958,                0.85204,                0.93783,                0.97251,                0.83087,                0.70429,                0.65447,                 1.0039,              0.0099746,              0.0099746,              0.0099746
                    259,                0.93624,                 1.7273,                   1.13,                0.80774,                0.89947,                0.97251,                0.84307,                0.68173,                0.68814,                 0.9874,              0.0099745,              0.0099745,              0.0099745
                    260,                0.93876,                 1.7452,                 1.1009,                0.79239,                 0.9384,                0.97814,                0.84771,                0.66772,                0.66783,                 0.9841,              0.0099744,              0.0099744,              0.0099744
                    261,                0.89782,                 1.5587,                 1.0517,                0.80745,                0.90678,                0.97392,                0.86054,                0.62631,                0.68974,                0.95713,              0.0099743,              0.0099743,              0.0099743
                    262,                0.97375,                 1.7048,                 1.1348,                0.76854,                0.91678,                0.97251,                0.84221,                0.70159,                0.70519,                 0.9928,              0.0099742,              0.0099742,              0.0099742
                    263,                0.82445,                 1.3667,                 1.0233,                0.84657,                0.89201,                 0.9683,                0.84306,                0.66775,                0.68808,                0.98019,              0.0099741,              0.0099741,              0.0099741
                    264,                0.88231,                 1.5887,                 1.0941,                 0.8172,                0.90713,                0.97603,                0.84642,                0.67298,                0.72139,                0.98235,               0.009974,               0.009974,               0.009974
                    265,                0.88642,                 1.6099,                 1.0835,                0.82082,                0.88983,                0.97392,                0.86285,                0.63625,                0.70479,                0.96739,              0.0099739,              0.0099739,              0.0099739
                    266,                0.87597,                 1.4859,                 1.0558,                0.87888,                0.82713,                0.97814,                 0.8379,                0.68449,                0.73777,                0.98522,              0.0099738,              0.0099738,              0.0099738
                    267,                0.94323,                 1.6822,                 1.1061,                0.79871,                0.87239,                0.97814,                0.86096,                0.61719,                0.71197,                0.95958,              0.0099737,              0.0099737,              0.0099737
                    268,                0.96559,                 1.6944,                 1.1112,                0.77015,                0.94068,                0.97814,                0.86769,                0.61935,                0.69019,                0.95866,              0.0099736,              0.0099736,              0.0099736
                    269,                0.96538,                 1.7633,                 1.1149,                0.83248,                0.93164,                0.98235,                0.86539,                0.64815,                0.67067,                0.96646,              0.0099735,              0.0099735,              0.0099735
                    270,                0.93439,                  1.734,                  1.118,                0.77826,                0.95093,                0.98095,                0.87511,                0.60262,                0.65345,                0.94681,              0.0099734,              0.0099734,              0.0099734
                    271,                0.90422,                 1.6588,                 1.0859,                0.81401,                0.88648,                0.97041,                0.80919,                0.80352,                 0.7604,                 1.0358,              0.0099733,              0.0099733,              0.0099733
                    272,                0.90393,                 1.5082,                 1.0658,                  0.879,                0.88983,                0.97111,                0.85907,                0.64003,                0.67438,                0.97103,              0.0099732,              0.0099732,              0.0099732
                    273,                0.83382,                 1.5748,                 1.0585,                0.84712,                0.91397,                0.97111,                0.86267,                0.59945,                0.65786,                0.95273,              0.0099731,              0.0099731,              0.0099731
                    274,                0.92248,                 1.6631,                 1.0796,                0.83753,                 0.9322,                0.97673,                0.87006,                 0.5806,                0.64935,                 0.9479,               0.009973,               0.009973,               0.009973
                    275,                0.91929,                 1.5409,                 1.0946,                0.86308,                0.91346,                 0.9683,                0.80196,                0.78041,                0.69624,                 1.0298,              0.0099729,              0.0099729,              0.0099729
                    276,                0.85077,                 1.3972,                 1.0419,                0.88346,                0.88731,                0.97954,                0.84514,                0.66999,                0.64037,                0.98214,              0.0099728,              0.0099728,              0.0099728
                    277,                0.85234,                 1.5215,                 1.0957,                0.85958,                0.89831,                0.97954,                0.87564,                0.56578,                 0.6156,                0.93986,              0.0099727,              0.0099727,              0.0099727
                    278,                0.94771,                 1.5053,                  1.104,                 0.7678,                0.90204,                0.97673,                0.84583,                0.67861,                0.68335,                0.98783,              0.0099726,              0.0099726,              0.0099726
                    279,                 0.9449,                  1.672,                 1.1308,                0.79649,                0.93471,                0.97673,                0.87544,                0.61094,                0.65785,                0.95579,              0.0099725,              0.0099725,              0.0099725
